domain,phylum,class,order,family,genus,OTU,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,sum
Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Dekkera,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50498E-06,0,0,0,0,0,0,0,0,0,5.50498E-06
Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Eremothecium,727,0,2.58378E-05,2.2624E-05,6.95792E-05,2.09834E-05,5.97493E-05,3.22191E-05,0.000129768,3.83734E-05,5.17924E-05,3.30402E-05,4.238E-05,3.59953E-05,6.86775E-05,1.101E-05,4.6573E-05,9.39844E-05,6.14347E-05,1.17981E-05,2.5552E-05,2.50881E-05,3.42277E-05,2.13667E-05,3.49634E-05,0.000997018
Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Kluyveromyces,728,0,5.16757E-05,1.6968E-05,5.55917E-05,2.09834E-05,2.98746E-05,3.22191E-05,7.75931E-05,5.73623E-05,4.73467E-05,2.40433E-05,4.238E-05,3.59953E-05,4.59429E-05,4.39831E-05,5.37807E-05,6.45018E-05,8.07475E-05,3.54248E-05,3.85483E-05,3.14006E-05,1.95299E-05,3.22343E-05,2.95524E-05,0.00096768
Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Lachancea,729,0,1.03351E-05,5.656E-06,0.000111542,0,4.18861E-05,1.61304E-05,9.09713E-05,2.878E-05,5.17924E-05,1.20372E-05,2.119E-05,1.43981E-05,4.59429E-05,3.29164E-05,1.43415E-05,1.07411E-05,2.91357E-05,1.76364E-05,1.28201E-05,1.87756E-05,4.88248E-06,7.14681E-06,5.38326E-06,0.000604441
Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Nakaseomyces,730,1.09408E-05,1.55027E-05,1.6968E-05,5.55917E-05,1.39889E-05,2.38997E-05,2.41124E-05,0.000155855,2.878E-05,5.17924E-05,3.0093E-05,4.238E-05,7.19905E-06,0.000126106,2.20199E-05,2.14384E-05,6.17335E-05,6.14347E-05,2.06772E-05,3.41428E-05,9.42019E-06,4.88248E-05,2.13667E-05,2.15053E-05,0.000925774
Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Naumovia,731,0,5.16757E-06,0,2.78317E-05,0,1.19499E-05,0,1.29768E-05,0,0,0,0,0,0,0,0,0,3.2299E-06,0,0,0,0,0,0,6.11558E-05
Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Pichia,732,1.09408E-05,3.08988E-05,1.1312E-05,0.000146332,1.39889E-05,3.57264E-05,8.06518E-06,0.000298332,1.91867E-05,6.4685E-05,3.0093E-06,2.119E-05,4.30459E-05,0.000103608,1.6515E-05,2.14384E-05,3.22509E-05,2.58059E-05,1.17981E-05,1.70934E-05,6.28013E-06,9.76496E-06,1.7867E-05,2.69163E-06,0.000971827
Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,733,5.47042E-05,5.67367E-05,6.20994E-05,0.00028549,4.18226E-05,0.000125658,5.65394E-05,0.000675595,6.72523E-05,0.000112254,6.01859E-05,7.42743E-05,7.19905E-05,0.000356413,7.71833E-05,7.17076E-05,0.000150873,0.000145345,5.01725E-05,8.5467E-05,6.60384E-05,0.000122062,8.93351E-05,4.57855E-05,0.003004986
Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Vanderwaltozyma,734,0,1.03351E-05,1.1312E-05,2.78317E-05,6.99447E-06,5.97493E-06,1.61304E-05,6.48839E-05,0,2.15617E-05,1.20372E-05,1.0595E-05,0,6.86775E-05,5.50498E-06,1.79269E-05,2.68527E-05,3.54623E-05,2.94954E-06,8.5467E-06,6.28013E-06,9.76496E-06,1.07202E-05,1.34581E-05,0.0003938
Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Zygosaccharomyces,735,0,1.03351E-05,0,2.78317E-05,2.09834E-05,1.19499E-05,0,2.59536E-05,9.59335E-06,1.2937E-05,3.0093E-06,1.0595E-05,7.19905E-06,1.14857E-05,1.101E-05,7.17076E-06,2.14545E-05,1.29196E-05,5.89907E-06,2.13668E-05,3.14006E-06,2.44124E-05,7.14681E-06,2.69163E-06,0.000269085
Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,unclassified (derived from Saccharomycetales),Brettanomyces,736,0,0,0,6.95792E-06,0,0,0,0,0,0,0,0,0,0,0,0,2.68527E-06,0,2.94954E-06,0,0,0,3.5734E-06,0,1.61661E-05
Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,unclassified (derived from Saccharomycetales),Candida,737,3.28225E-05,4.12873E-05,4.51897E-05,9.75544E-05,2.09834E-05,8.37721E-05,2.82697E-05,0.00031171,8.65379E-05,0.000120701,4.21922E-05,4.238E-05,4.30459E-05,9.17674E-05,3.29164E-05,3.93653E-05,0.000118207,6.79278E-05,2.66066E-05,4.27335E-05,4.07885E-05,4.88248E-05,5.36011E-05,3.77383E-05,0.001596923
Eukaryota,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,Schizosaccharomycetaceae,Schizosaccharomyces,738,0.000142118,0.000186192,0.00010175,0.000598955,0.000125828,0.000245157,0.000117028,0.000480275,0.000124615,0.000262296,0.000186142,0.0002119,0.000151403,0.000310233,0.000176216,0.000129185,0.000373723,0.000274708,0.000123911,0.00018393,0.00010359,0.000200333,0.000157303,0.000126534,0.005093326
Eukaryota,Ascomycota,Sordariomycetes,Diaporthales,Cryphonectriaceae,Chromendothia,739,0,0,0,0,0,0,0,0,0,4.31233E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31233E-06
Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Metarhizium,740,0,0,5.656E-06,1.39158E-05,0,1.79248E-05,0,6.48839E-05,0,8.62466E-06,3.0093E-06,1.0595E-05,1.43981E-05,0,0,3.58538E-06,5.37054E-06,0,0,0,0,0,3.5734E-06,0,0.000151537
Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Cordyceps,741,0,2.06703E-05,1.1312E-05,6.95792E-05,0,2.38997E-05,0,7.75931E-05,9.59335E-06,3.44542E-05,1.50465E-05,2.119E-05,0,4.59429E-05,5.50498E-06,3.58538E-06,2.68527E-05,3.87921E-05,2.94954E-06,0,3.14006E-06,1.95299E-05,3.5734E-06,2.69163E-06,0.000435901
Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Lecanicillium,742,0,1.55027E-05,5.656E-06,9.03813E-05,0,2.98746E-05,8.06518E-06,0.000129768,9.59335E-06,3.44542E-05,1.79937E-05,2.119E-05,1.43981E-05,6.86775E-05,5.50498E-06,0,0.000123605,5.17783E-05,5.89907E-06,0,2.20128E-05,1.95299E-05,1.07202E-05,1.34581E-05,0.000698063
Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Hypocrea,743,1.09408E-05,6.20641E-05,3.96503E-05,0.00022954,1.39889E-05,0.000101635,2.41124E-05,0.000480275,4.79667E-05,0.000297862,5.41363E-05,6.33516E-05,7.19905E-05,0.000413841,2.20199E-05,2.86461E-05,0.00020624,0.000271378,5.89907E-06,4.27335E-06,1.57003E-05,2.44124E-05,2.13667E-05,1.60943E-05,0.002527385
Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Gibberella,744,0.000416203,0.001965806,0.00138193,0.008081485,0.000767949,0.002420769,0.000789888,0.010762235,0.001701088,0.004702396,0.00158655,0.00202616,0.001424967,0.007997382,0.000919389,0.000922219,0.00685833,0.006930997,0.000595989,0.001418577,0.000898317,0.001192936,0.001048076,0.000858824,0.067668464
Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Nectria,745,0.000164113,0.000434182,0.000306124,0.001829145,0.000307901,0.00064677,0.000253596,0.002301038,0.000519227,0.000971386,0.000373835,0.000595287,0.000316907,0.001829428,0.000402942,0.000336361,0.001426473,0.00137021,0.000162681,0.000363455,0.000310769,0.000367445,0.000303924,0.000231702,0.016124899
Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ophionectria,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5734E-06,0,3.5734E-06
Eukaryota,Ascomycota,Sordariomycetes,Magnaporthales,Magnaporthaceae,Magnaporthe,747,0.000142118,0.000868364,0.000690965,0.003891094,0.000321962,0.001207305,0.00054045,0.005765973,0.00105329,0.001931657,0.000674765,0.001103192,0.000820098,0.004310108,0.000544823,0.000519326,0.003642734,0.003845178,0.000313198,0.000687261,0.000373894,0.000782707,0.00057285,0.000775578,0.03537889
Eukaryota,Ascomycota,Sordariomycetes,Phyllachorales,unclassified (derived from Phyllachorales),Verticillium,748,9.86932E-05,0.000222418,0.00010175,0.000982717,5.58836E-05,0.000348024,0.000117028,0.001585308,0.000105329,0.000535707,0.000141468,0.000307474,0.000266439,0.001414994,0.000126558,0.000111258,0.000993826,0.000827454,0.000106275,0.00023129,0.000141303,0.00015629,0.000142936,9.4207E-05,0.009214629
Eukaryota,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,749,0.000273521,0.000372917,0.000306124,0.001463316,0.000188923,0.000495857,0.000241124,0.0021405,0.000509337,0.001298145,0.000325749,0.000573441,0.000397061,0.002196497,0.000363215,0.000388108,0.001447955,0.001560008,0.000351208,0.000812818,0.000223365,0.000322143,0.000368392,0.000271938,0.016891664
Eukaryota,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Bombardia,750,0,0,0,0,0,0,0,0,0,0,3.0093E-06,0,0,0,0,0,0,0,0,0,0,4.88248E-06,3.5734E-06,0,1.14652E-05
Eukaryota,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Podospora,751,0.000230096,0.000564703,0.000402334,0.002937392,0.000217045,0.000991714,0.000342978,0.004735857,0.000746699,0.002076142,0.000479316,0.000742743,0.000512098,0.003735822,0.000385916,0.000393653,0.002361334,0.002730397,0.000366411,0.000603556,0.000330192,0.000468114,0.000390496,0.000532776,0.027277784
Eukaryota,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,Neurospora,752,0.000360935,0.001241281,0.000895048,0.00529021,0.000504755,0.001697002,0.000536293,0.007776304,0.001171971,0.002812795,0.001005167,0.001185112,0.000935135,0.005275146,0.000604413,0.000720773,0.004650125,0.004791921,0.000624876,0.001248964,0.000471009,0.000752506,0.000710997,0.000477279,0.045740018
Eukaryota,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,753,0,0,0,0,0,0,0,2.59536E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88248E-06,0,0,3.0836E-05
Eukaryota,Ascomycota,unclassified (derived from Ascomycota),unclassified (derived from Ascomycota),unclassified (derived from Ascomycota),Phoma,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69163E-06,2.69163E-06
Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,Phaeodactylaceae,Phaeodactylum,755,2.18817E-05,4.12873E-05,6.79303E-05,4.87772E-05,4.90334E-05,0.000554375,0.000129084,6.48839E-05,4.79667E-05,6.04615E-05,2.40433E-05,5.29751E-05,7.90412E-05,3.44572E-05,0.000385916,0.0005452,4.83072E-05,3.87921E-05,0.000185486,3.41428E-05,0.000223365,0.00042533,9.65188E-05,6.46546E-05,0.003323911
Eukaryota,Bacillariophyta,Coscinodiscophyceae,Eupodiscales,Eupodiscaceae,Odontella,756,0,5.16757E-06,0,2.08738E-05,0,0.000215282,3.22191E-05,0,9.59335E-06,2.15617E-05,3.0093E-06,4.238E-05,7.19905E-06,1.14857E-05,0.000247724,0.000556289,2.68527E-06,1.29196E-05,7.08497E-05,0,4.40256E-05,0.000372478,1.7867E-05,8.07489E-06,0.001701685
Eukaryota,Bacillariophyta,Coscinodiscophyceae,unclassified (derived from Coscinodiscophyceae),Thalassiosiraceae,Thalassiosira,757,4.37634E-05,6.71251E-05,4.51897E-05,2.78317E-05,4.18226E-05,0.000251008,8.48091E-05,7.75931E-05,4.79667E-05,6.04615E-05,4.21922E-05,7.42743E-05,7.90412E-05,8.05185E-05,0.0002534,0.000892649,5.91036E-05,7.10911E-05,0.000123911,5.55095E-05,9.74391E-05,0.000684554,6.79684E-05,3.77383E-05,0.003366961
Eukaryota,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Synedra,758,0,0,0,0,0,1.19499E-05,0,0,0,0,3.0093E-06,0,0,0,5.50498E-06,3.58538E-06,0,0,0,0,0,9.76496E-06,3.5734E-06,2.69163E-06,4.00795E-05
Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Moniliophthora,759,2.18817E-05,2.58378E-05,2.828E-05,0.000208738,5.58836E-05,8.37721E-05,8.06518E-05,0.000142477,5.73623E-05,8.62466E-05,3.0093E-05,4.238E-05,2.87962E-05,0.000241556,6.04413E-05,7.54039E-05,8.85862E-05,0.000213107,3.23841E-05,8.5467E-05,4.71009E-05,8.78343E-05,5.01013E-05,0.000121123,0.001995505
Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,Pleurotus,760,0,0,0,2.08738E-05,0,5.97493E-06,0,2.59536E-05,0,0,0,0,0,0,0,3.58538E-06,0,2.26426E-05,0,0,0,0,3.5734E-06,0,8.26036E-05
Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,761,6.54195E-05,6.71251E-05,6.20994E-05,0.000104369,4.90334E-05,0.000107487,0.000100815,6.48839E-05,5.73623E-05,0.000103585,7.83348E-05,9.55736E-05,5.04676E-05,0.000149196,8.25748E-05,3.93653E-05,0.000137032,8.40773E-05,7.08497E-05,0.000140977,3.77131E-05,9.28678E-05,6.42844E-05,6.72907E-05,0.001972782
Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,762,5.47042E-05,3.62262E-05,3.38194E-05,0.000139158,2.79779E-05,5.97493E-05,7.2545E-05,9.09713E-05,6.72523E-05,8.62466E-05,7.22852E-05,7.42743E-05,5.75182E-05,0.000137947,6.04413E-05,4.6573E-05,0.000131634,7.42544E-05,8.55974E-05,0.000136791,4.40256E-05,8.78343E-05,5.01013E-05,4.84216E-05,0.001776349
Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Laccaria,763,9.86932E-05,6.71251E-05,6.79303E-05,0.000201923,4.18226E-05,0.000143521,0.000100815,9.09713E-05,9.59335E-05,8.20232E-05,0.000108428,6.33516E-05,7.19905E-05,0.000149196,5.50498E-05,8.61231E-05,0.000174404,0.00010339,9.15268E-05,0.000218073,6.91138E-05,6.34219E-05,9.3019E-05,6.18797E-05,0.002399726
Eukaryota,Basidiomycota,Agaricomycetes,Polyporales,Coriolaceae,Postia,764,4.37634E-05,2.06703E-05,1.1312E-05,2.78317E-05,1.39889E-05,6.5601E-05,1.61304E-05,7.75931E-05,1.91867E-05,1.2937E-05,3.61426E-05,2.119E-05,2.15972E-05,2.29715E-05,1.6515E-05,3.93653E-05,6.17335E-05,4.19554E-05,3.54248E-05,7.68763E-05,1.87756E-05,1.95299E-05,5.01013E-05,8.07489E-06,0.000779268
Eukaryota,Basidiomycota,Agaricomycetes,Polyporales,Coriolaceae,Trametes,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68527E-06,0,5.89907E-06,0,3.14006E-06,0,0,0,1.17244E-05
Eukaryota,Basidiomycota,Exobasidiomycetes,Malasseziales,Malasseziaceae,Malassezia,766,2.18817E-05,2.06703E-05,1.1312E-05,4.87772E-05,6.99447E-06,2.98746E-05,1.61304E-05,9.09713E-05,9.59335E-06,1.72493E-05,2.10961E-05,2.119E-05,2.87962E-05,6.86775E-05,3.29164E-05,4.30615E-05,3.22509E-05,2.26426E-05,1.17981E-05,2.5552E-05,1.57003E-05,3.90095E-05,1.42936E-05,2.15053E-05,0.000671945
Eukaryota,Basidiomycota,Exobasidiomycetes,Tilletiales,Tilletiaceae,Tilletia,767,0,0,0,2.08738E-05,6.99447E-06,0,0,0,0,4.31233E-06,0,0,0,0,0,0,0,0,2.94954E-06,4.27335E-06,0,0,0,0,3.94035E-05
Eukaryota,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Filobasidiella,768,9.86932E-05,0.00023254,0.00012449,0.00028549,0.000174862,0.000280883,0.000303483,0.000402682,0.000489557,0.000246736,0.000192347,0.00031785,0.000107986,0.000287143,0.000236941,0.000186662,0.000319741,0.000313001,0.000188527,0.000253317,0.000203942,0.000385062,0.000110886,0.000643771,0.006386594
Eukaryota,Basidiomycota,unclassified (derived from Basidiomycota),Pucciniales,Phakopsoraceae,Phakopsora,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94954E-06,0,0,0,0,0,2.94954E-06
Eukaryota,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Ustilago,770,7.66987E-05,0.000180865,0.00013003,0.000341082,0.000139889,0.000179248,0.000129084,0.000376594,0.000230438,0.000228954,0.000102378,9.55736E-05,0.000143981,0.000298984,9.9033E-05,0.000161342,0.000343272,0.00024807,0.000147477,0.000149567,0.000141303,0.000195299,0.000117886,0.00011044,0.004367487
Eukaryota,Blastocladiomycota,Blastocladiomycetes,Blastocladiales,Blastocladiaceae,Allomyces,771,0,0,0,0,0,0,4.03259E-06,0,0,0,3.0093E-06,0,1.43981E-05,0,5.50498E-06,7.17076E-06,0,3.2299E-06,0,0,0,0,0,2.69163E-06,4.00373E-05
Eukaryota,Chaetognatha,unclassified (derived from Chaetognatha),Aphragmophora,Sagittidae,Decipisagitta,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69163E-06,2.69163E-06
Eukaryota,Chlorophyta,Chlorophyceae,Chaetopeltidales,Chaetopeltidaceae,Floydiella,773,0,3.08988E-05,0,8.35668E-05,6.99447E-06,1.19499E-05,1.20978E-05,7.75931E-05,1.91867E-05,3.88999E-05,3.0093E-06,3.1785E-05,2.15972E-05,1.14857E-05,2.20199E-05,1.07561E-05,4.30474E-05,8.07475E-05,2.06772E-05,0,3.14006E-06,2.91942E-05,0,1.60943E-05,0.000574741
Eukaryota,Chlorophyta,Chlorophyceae,Chaetophorales,unclassified (derived from Chaetophorales),Stigeoclonium,774,0,2.06703E-05,0,2.78317E-05,6.99447E-06,1.19499E-05,4.03259E-06,6.48839E-05,9.59335E-06,1.72493E-05,3.0093E-06,2.119E-05,3.59953E-05,4.59429E-05,1.6515E-05,1.79269E-05,1.88246E-05,3.2299E-05,1.76364E-05,0,6.28013E-06,1.95299E-05,1.07202E-05,2.69163E-06,0.000411767
Eukaryota,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadaceae,Chlamydomonas,775,5.47042E-05,0.000466146,0.00012449,0.001036516,0.000174862,0.000400382,0.000239045,0.001906383,0.000316482,0.000582387,0.000120372,0.000349526,0.000474989,0.000882151,0.000533473,0.000972119,0.000970296,0.001380199,0.000646161,0.000226884,0.000190994,0.000928678,0.00017867,0.000420394,0.013576302
Eukaryota,Chlorophyta,Chlorophyceae,Chlamydomonadales,Dunaliellaceae,Dunaliella,776,0,5.16757E-06,0,0,0,0,0,0,0,0,0,0,0,0,5.50498E-06,1.43415E-05,0,0,2.06772E-05,0,0,4.88248E-06,0,5.38326E-06,5.5957E-05
Eukaryota,Chlorophyta,Chlorophyceae,Chlamydomonadales,Volvocaceae,Volvox,777,0.000131403,0.000383572,9.62103E-05,0.000555917,0.000195773,0.000317225,0.000234888,0.001364569,0.000268515,0.00056905,0.000138521,0.000180224,0.000552917,0.000805185,0.000578875,0.000754039,0.000736373,0.001108821,0.00052301,0.000281953,0.000289727,0.000737406,0.00014662,0.000331598,0.011282391
Eukaryota,Chlorophyta,Chlorophyceae,Oedogoniales,unclassified (derived from Oedogoniales),Oedogonium,778,0,3.08988E-05,0,4.16041E-05,0,1.19499E-05,4.03259E-06,0.000129768,3.83734E-05,4.31233E-05,0,0,7.19905E-06,8.05185E-05,1.6515E-05,3.58538E-06,2.42228E-05,2.58059E-05,1.76364E-05,0,0,2.44124E-05,3.5734E-06,1.60943E-05,0.000519313
Eukaryota,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Scenedesmus,779,0,2.58378E-05,0,0.000153146,1.39889E-05,3.57264E-05,8.06518E-06,0.000155855,4.79667E-05,3.88999E-05,9.02789E-06,3.1785E-05,5.75182E-05,3.44572E-05,7.71833E-05,7.54039E-05,6.17335E-05,8.40773E-05,7.08497E-05,8.5467E-06,3.14006E-06,0.000107465,7.14681E-06,2.95524E-05,0.001137373
Eukaryota,Chlorophyta,Prasinophyceae,Mamiellales,unclassified (derived from Mamiellales),Micromonas,780,7.66987E-05,0.000170476,7.34697E-05,0.00028549,2.79779E-05,0.00013151,0.000117028,0.000532449,9.59335E-05,0.000211393,8.42293E-05,0.000116327,0.000179976,0.000229715,0.000132233,0.000330816,0.000294826,0.000422884,0.000197649,8.98726E-05,9.11266E-05,0.000210148,0.000125069,0.000142906,0.004370204
Eukaryota,Chlorophyta,Prasinophyceae,Mamiellales,unclassified (derived from Mamiellales),Ostreococcus,781,8.7414E-05,0.000335625,4.51897E-05,0.000548744,7.67949E-05,0.00026302,0.000189573,0.000949847,0.000249724,0.000435679,0.000114477,0.000233199,0.000244916,0.000722298,0.000326326,0.000681962,0.000545359,0.000772512,0.000307117,0.000111239,0.000150853,0.000453014,0.000182354,0.000269163,0.0082964
Eukaryota,Chlorophyta,Prasinophyceae,Pseudoscourfieldiales,Pycnococcaceae,Nephroselmis,782,1.09408E-05,4.12873E-05,1.1312E-05,0.000167134,6.99447E-06,6.5601E-05,1.61304E-05,0.000376594,3.83734E-05,0.000146708,6.01859E-06,7.42743E-05,5.75182E-05,0.000103608,3.85916E-05,9.33308E-05,0.000123605,0.000174814,4.13543E-05,1.28201E-05,1.87756E-05,4.4043E-05,1.07202E-05,4.84216E-05,0.001728972
Eukaryota,Chlorophyta,Prasinophyceae,Pseudoscourfieldiales,Pycnococcaceae,Pycnococcus,783,0,5.16757E-06,0,1.39158E-05,6.99447E-06,1.79248E-05,0,5.19071E-05,9.59335E-06,4.31233E-06,3.0093E-06,1.0595E-05,3.59953E-05,2.29715E-05,5.50498E-06,0,2.68527E-05,1.93128E-05,2.94954E-06,0,1.57003E-05,4.88248E-06,3.5734E-06,0,0.000261163
Eukaryota,Chlorophyta,Prasinophyceae,Pyramimonadales,unclassified (derived from Pyramimonadales),Pyramimonas,784,0,2.58378E-05,0,2.78317E-05,0,1.19499E-05,4.03259E-06,0.000155855,1.91867E-05,3.44542E-05,0,1.0595E-05,2.87962E-05,9.17674E-05,1.101E-05,8.61231E-05,3.22509E-05,6.14347E-05,4.4243E-05,4.27335E-06,0,4.88248E-06,3.5734E-06,5.38326E-06,0.000663481
Eukaryota,Chlorophyta,Prasinophyceae,unclassified (derived from Prasinophyceae),Monomasticaceae,Monomastix,785,0,0,0,3.47896E-05,0,0,0,2.59536E-05,9.59335E-06,8.62466E-06,0,1.0595E-05,0,2.29715E-05,0,7.17076E-06,2.68527E-06,2.91357E-05,0,0,3.14006E-06,4.88248E-06,0,2.69163E-06,0.000162234
Eukaryota,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Chlorella,786,0,0.000242929,5.656E-06,0.000652754,6.99447E-06,0.000185407,0.000104972,0.001297678,0.000163186,0.00041345,2.40433E-05,0.000137626,0.000223393,0.000657173,8.825E-05,0.000154319,0.000448468,0.000752533,5.89907E-05,1.70934E-05,2.83253E-05,6.34219E-05,5.36011E-05,0.000107665,0.00588793
Eukaryota,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Prototheca,787,0,7.24525E-05,1.1312E-05,0.000327094,0,7.76124E-05,2.82697E-05,0.000688974,2.878E-05,0.000138039,0,6.33516E-05,3.59953E-05,0.000287143,4.39831E-05,5.37807E-05,0.000177172,0.000291357,1.76364E-05,0,3.14006E-06,1.95299E-05,3.5734E-06,4.57855E-05,0.002414982
Eukaryota,Chlorophyta,Trebouxiophyceae,Chlorellales,unclassified (derived from Chlorellales),Parachlorella,788,0,7.75135E-05,1.1312E-05,0.000313107,1.39889E-05,0.000107487,6.04888E-05,0.000742486,9.59335E-05,0.000228954,1.20372E-05,3.1785E-05,8.64629E-05,0.000378911,6.61166E-05,5.37807E-05,0.000171636,0.000349628,2.66066E-05,1.70934E-05,3.4476E-05,4.4043E-05,3.22343E-05,7.00656E-05,0.003026146
Eukaryota,Chlorophyta,Trebouxiophyceae,Ctenocladales,Ctenocladaceae,Leptosira,789,0,0.000227479,5.656E-06,0.000451906,1.39889E-05,8.37721E-05,4.42753E-05,0.000545159,0.000105329,0.000246736,1.79937E-05,7.42743E-05,0.000237495,0.000321482,2.75249E-05,6.09884E-05,0.000185477,0.000298016,2.66066E-05,0,1.87756E-05,3.90095E-05,1.7867E-05,6.46546E-05,0.003114468
Eukaryota,Chlorophyta,Trebouxiophyceae,unclassified (derived from Trebouxiophyceae),unclassified (derived from Trebouxiophyceae),Helicosporidium,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68527E-06,3.2299E-06,0,0,0,0,0,0,5.91517E-06
Eukaryota,Chlorophyta,Ulvophyceae,Bryopsidales,Bryopsidaceae,Bryopsis,791,0,3.08988E-05,0,0.000111542,0,1.79248E-05,1.20978E-05,0.000220739,5.73623E-05,4.31233E-05,0,3.1785E-05,2.15972E-05,8.05185E-05,5.50498E-06,0,5.64737E-05,0.000122869,8.84861E-06,4.27335E-06,3.14006E-06,1.95299E-05,7.14681E-06,8.07489E-06,0.00086345
Eukaryota,Chlorophyta,Ulvophyceae,Ulvales,unclassified (derived from Ulvales),Pseudendoclonium,792,0,7.75135E-05,0,0.0002507,0,4.18861E-05,2.01629E-05,0.000519071,9.59335E-06,0.000120701,3.0093E-06,3.1785E-05,4.30459E-05,0.000195376,2.75249E-05,3.93653E-05,0.000102151,0.000188133,2.94954E-05,8.5467E-06,9.42019E-06,1.46474E-05,1.07202E-05,2.15053E-05,0.001764354
Eukaryota,Chlorophyta,unclassified (derived from Chlorophyta),unclassified (derived from Chlorophyta),unclassified (derived from Chlorophyta),Oltmannsiellopsis,793,0,0.000155027,1.1312E-05,0.000369416,1.39889E-05,0.000119499,7.2545E-05,0.000909713,8.65379E-05,0.000215617,6.01859E-06,9.55736E-05,8.64629E-05,0.000390752,5.50498E-05,6.44999E-05,0.000339119,0.000471166,2.94954E-05,4.27335E-06,1.57003E-05,3.42277E-05,1.7867E-05,6.46546E-05,0.003628513
Eukaryota,Chordata,unclassified (derived from Chordata),unclassified (derived from Chordata),Branchiostomidae,Branchiostoma,794,9.86932E-05,0.000124128,0.000147231,9.75544E-05,5.58836E-05,0.000149373,8.48091E-05,0.000142477,0.00015379,7.75775E-05,8.73316E-05,6.33516E-05,6.49399E-05,9.17674E-05,0.000137625,0.000139904,0.000110179,0.00010339,0.000147477,9.40578E-05,0.000135152,0.000127096,0.000132253,0.000105029,0.00267107
Eukaryota,Chromerida,unclassified (derived from Chromerida),unclassified (derived from Chromerida),unclassified (derived from Chromerida),unclassified (derived from Chromerida),795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27335E-06,0,0,0,0,4.27335E-06
