domain,phylum,className,order,family,genus,bulk1,bulk1,bulk2,bulk3,bulk4,bulk5,bulk6,nulk7,bulk8,bulk8,bulk9,bulk10,bulk11,bulk12,bulk13,bulk14,bulk15,bulk15,bulk16,bulk17,bulk18,bulk19,bulk20,bulk20,bulk21,bulk22,bulk23,bulk24,bulk25,bulk26,bulk26,bulk27,bulk28,bulk29,bulk29,bulk30,bulk31,bulk32,bulk33,bulk34,bulk34,bulk35,bulk36,bulk37,bulk38,bulk38,bulk39,bulk40
Eukaryota,unclassified (derived from Eukaryota),unclassified (derived from Eukaryota),Trichomonadida,Trichomonadidae,Trichomonas,5.12408E-05,3.43598E-05,7.4016E-06,7.33477E-06,2.20192E-05,2.29214E-05,5.68523E-05,1.46625E-05,3.02682E-05,2.41431E-05,1.39661E-05,6.85768E-06,3.13632E-05,2.89521E-05,2.07773E-05,3.42487E-05,2.65248E-05,1.47387E-05,3.52271E-05,0,1.48583E-05,0,1.51642E-05,3.30404E-05,2.5269E-05,1.34183E-05,2.54701E-05,5.34602E-05,2.22691E-05,7.118E-05,2.9149E-05,3.75243E-05,3.10783E-05,2.99814E-05,2.06772E-05,3.33681E-05,5.64043E-05,2.16067E-05,7.45857E-06,1.48761E-05,2.60749E-05,0,2.74207E-05,0,4.46555E-05,5.18515E-05,2.3675E-05,7.58881E-06
Eukaryota,Ascomycota,Eurotiomycetes,Onygenales,Arthrodermataceae,Trichophyton,7.32011E-06,1.37439E-05,7.4016E-06,2.20043E-05,4.40383E-05,1.52809E-05,2.52677E-05,7.33127E-06,1.51341E-05,2.41431E-05,6.98305E-06,1.37154E-05,0,1.44761E-05,1.38516E-05,1.36995E-05,0,2.94774E-05,2.11363E-05,2.12495E-05,1.48583E-05,2.93042E-05,1.51642E-05,2.47803E-05,3.15862E-05,3.35458E-05,1.69801E-05,8.91004E-06,3.71151E-05,7.90889E-06,1.45745E-05,2.25146E-05,0,2.24861E-05,2.06772E-05,0,1.61155E-05,2.16067E-05,7.45857E-06,2.97522E-05,1.95562E-05,1.61501E-05,0,2.26321E-05,2.23277E-05,8.64192E-06,7.89166E-06,7.58881E-06
Eukaryota,Placozoa,unclassified (derived from Placozoa),unclassified (derived from Placozoa),unclassified (derived from Placozoa),Trichoplax,2.19603E-05,4.12317E-05,2.96064E-05,6.60129E-05,2.20192E-05,2.29214E-05,3.79015E-05,7.33127E-05,9.08045E-05,3.21908E-05,4.18983E-05,4.11461E-05,5.48856E-05,3.61902E-05,8.31094E-05,3.42487E-05,4.64185E-05,5.89549E-05,5.63634E-05,7.08316E-05,2.97166E-05,4.39564E-05,3.03283E-05,6.60808E-05,4.42207E-05,5.36733E-05,5.09403E-05,5.34602E-05,5.19612E-05,9.49067E-05,5.8298E-05,3.75243E-05,4.66175E-05,2.99814E-05,6.20317E-05,8.34202E-06,5.64043E-05,4.32133E-05,5.96685E-05,2.23141E-05,3.25937E-05,5.65255E-05,2.74207E-05,4.52642E-05,5.95406E-05,4.32096E-05,4.735E-05,7.58881E-05
Eukaryota,Streptophyta,unclassified (derived from Streptophyta),Fabales,Fabaceae,Trifolium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70916E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Triticum,0,0,0,0,0,7.64047E-06,0,7.33127E-06,0,0,0,0,2.35224E-05,2.17141E-05,0,0,0,0,0,2.12495E-05,0,0,0,0,3.15862E-05,2.68366E-05,8.49005E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,9.12623E-05,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,unclassified (derived from Actinomycetales),Tropheryma,0.000124442,4.12317E-05,2.96064E-05,5.86781E-05,4.40383E-05,7.64047E-05,5.05354E-05,4.39876E-05,7.56704E-05,7.24294E-05,9.77626E-05,0.000130296,5.48856E-05,5.06663E-05,4.15547E-05,8.90466E-05,4.64185E-05,0.000103171,5.63634E-05,9.2081E-05,0.000133725,0.000131869,4.54925E-05,0.000115641,0.00011371,9.39282E-05,5.94303E-05,8.91004E-05,0.000118768,8.69978E-05,6.55852E-05,7.50486E-05,3.88479E-05,9.74396E-05,8.2709E-05,9.17623E-05,8.86353E-05,8.64267E-05,5.96685E-05,0.000111571,6.51873E-05,0.000104976,9.59726E-05,6.03523E-05,4.46555E-05,5.18515E-05,7.89166E-05,4.55328E-05
Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Trueperaceae,Truepera,0.000922334,0.000721555,0.000843782,0.000931515,0.000800029,0.001062025,0.000852784,0.000894415,0.000923179,0.000965725,0.000970643,0.000987505,0.0009801,0.000658661,0.000907278,0.000664425,0.001060994,0.001075927,0.000852497,0.000772064,0.000906356,0.000805867,0.00102358,0.000792969,0.000814924,0.000925864,0.000959375,0.000891004,0.000875917,0.0010677,0.000765161,0.000840544,0.000761419,0.000876956,0.000682349,0.000834202,0.000999162,0.001145154,0.001044199,0.001011574,0.000906104,0.001017458,0.00091174,0.000852476,0.000930323,0.000872834,0.000962783,0.000819591
Eukaryota,unclassified (derived from Eukaryota),unclassified (derived from Eukaryota),Kinetoplastida,Trypanosomatidae,Trypanosoma,2.92804E-05,2.74878E-05,5.92128E-05,4.40086E-05,5.1378E-05,6.11238E-05,8.212E-05,7.33127E-05,0.000113506,4.02385E-05,6.28474E-05,4.80037E-05,1.56816E-05,5.06663E-05,2.77031E-05,7.53471E-05,4.64185E-05,6.63242E-05,7.04543E-05,7.79147E-05,5.2004E-05,7.32606E-06,6.06566E-05,6.60808E-05,6.94896E-05,6.70916E-06,8.49005E-06,6.23702E-05,2.96921E-05,7.90889E-06,3.64362E-05,5.2534E-05,3.10783E-05,0.000104935,2.75697E-05,2.50261E-05,7.25198E-05,9.36289E-05,5.221E-05,9.66945E-05,5.21499E-05,1.61501E-05,6.85518E-05,5.28083E-05,5.20981E-05,8.64192E-05,6.31333E-05,4.55328E-05
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Tsukamurellaceae,Tsukamurella,0.00068809,0.000687195,0.000710553,0.000689468,0.000660575,0.000611238,0.00073908,0.000623158,0.000635632,0.000716246,0.000544678,0.000720056,0.000674309,0.000759994,0.000554063,0.000547979,0.000503972,0.000582179,0.000683407,0.00065165,0.00069091,0.000564107,0.000871939,0.000536906,0.000713848,0.0008789,0.000747124,0.000659343,0.000771994,0.001051882,0.000765161,0.00078801,0.000761419,0.000749535,0.000716811,0.00078415,0.000628505,0.000770638,0.000768232,0.00075868,0.000632317,0.000710606,0.000788346,0.000814756,0.000811241,0.000535799,0.000678683,0.00063746
Eukaryota,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,Tuber,2.19603E-05,6.18476E-05,8.88191E-05,5.86781E-05,7.33972E-05,6.11238E-05,8.212E-05,4.39876E-05,6.81034E-05,4.82862E-05,7.68135E-05,6.85768E-05,0.000117612,7.96184E-05,9.00352E-05,6.84974E-05,4.64185E-05,6.63242E-05,9.15906E-05,7.08316E-05,8.17206E-05,2.93042E-05,9.09849E-05,4.13005E-05,5.05379E-05,0.000120765,6.79204E-05,6.23702E-05,6.68072E-05,0.000126542,8.01597E-05,4.50292E-05,8.54654E-05,0.000127421,4.82469E-05,5.00521E-05,4.83465E-05,8.64267E-05,9.69614E-05,0.000156199,0.0001043,7.26756E-05,5.48415E-05,9.80725E-05,8.18684E-05,3.45677E-05,4.735E-05,0.000121421
Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Turicibacter,6.5881E-05,2.06159E-05,2.96064E-05,2.20043E-05,2.20192E-05,6.11238E-05,1.89508E-05,0,3.78352E-05,7.24294E-05,4.18983E-05,1.37154E-05,6.27264E-05,5.06663E-05,3.46289E-05,3.42487E-05,2.65248E-05,5.89549E-05,2.81817E-05,4.24989E-05,3.71457E-05,7.32606E-06,3.03283E-05,1.65202E-05,2.5269E-05,2.01275E-05,3.39602E-05,8.91004E-06,2.22691E-05,2.37267E-05,4.37235E-05,3.75243E-05,6.21567E-05,3.74768E-05,3.44621E-05,4.17101E-05,8.05776E-05,5.04156E-05,2.23757E-05,1.48761E-05,3.91124E-05,4.84504E-05,3.42759E-05,7.54404E-05,2.97703E-05,8.64192E-06,3.15667E-05,3.03552E-05
Eukaryota,Streptophyta,Liliopsida,Poales,Typhaceae,Typha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12495E-05,0,0,0,0,0,6.70916E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Uncinocarpus,5.85609E-05,3.43598E-05,5.18112E-05,7.33477E-05,5.87178E-05,3.05619E-05,4.42184E-05,2.93251E-05,3.78352E-05,3.21908E-05,9.07796E-05,3.42884E-05,3.13632E-05,5.79043E-05,3.46289E-05,4.79482E-05,3.31561E-05,6.63242E-05,3.52271E-05,4.95821E-05,6.68623E-05,2.19782E-05,6.06566E-05,4.95606E-05,0.000126345,8.05099E-05,2.54701E-05,4.45502E-05,8.16533E-05,8.69978E-05,8.7447E-05,6.75437E-05,6.21567E-05,2.24861E-05,6.20317E-05,7.50782E-05,5.64043E-05,3.60111E-05,5.221E-05,0.000141323,3.25937E-05,4.84504E-05,3.42759E-05,7.54404E-05,0.000111639,5.18515E-05,3.94583E-05,4.55328E-05
Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Ureaplasma,7.32011E-06,0,7.4016E-06,0,7.33972E-06,0,6.31692E-06,7.33127E-06,7.56704E-06,0,6.98305E-06,2.0573E-05,0,0,2.07773E-05,0,0,0,0,7.08316E-06,1.48583E-05,0,2.27462E-05,0,1.89517E-05,6.70916E-06,8.49005E-06,1.78201E-05,0,0,1.45745E-05,0,1.55392E-05,7.49535E-06,1.37848E-05,8.34202E-06,0,4.32133E-05,7.45857E-06,2.23141E-05,6.51873E-06,0,2.05656E-05,2.26321E-05,0,0,1.57833E-05,7.58881E-06
Eukaryota,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Ustilago,9.51614E-05,4.12317E-05,0.000111024,0.000110021,0.000110096,0.000152809,8.212E-05,8.79752E-05,0.000121073,6.43817E-05,8.37965E-05,0.00011658,0.000109771,8.68564E-05,8.31094E-05,8.21968E-05,0.000159149,0.000132648,0.000105681,9.91642E-05,8.17206E-05,6.59345E-05,0.000121313,8.26009E-05,0.000101076,0.000107347,5.09403E-05,8.01903E-05,8.16533E-05,0.000118633,0.00013117,9.75632E-05,0.000108774,7.49535E-05,8.2709E-05,0.000108446,9.66931E-05,0.000100831,6.71271E-05,0.000126447,7.82248E-05,0.000129201,7.5407E-05,0.000128249,0.000119081,0.000129629,8.68083E-05,0.000197309
Viruses,unclassified (derived from Viruses),unclassified (derived from Viruses),Caudovirales,Podoviridae,VP2-like phages,0,0,0,7.33477E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota,Porifera,Demospongiae,unclassified (derived from Demospongiae),unclassified (derived from Demospongiae),Vaceletia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.28725E-06,0,0,7.49535E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Vanderwaltozyma,0,6.87195E-06,7.4016E-06,0,2.20192E-05,7.64047E-06,6.31692E-06,2.19938E-05,7.56704E-06,1.60954E-05,2.79322E-05,1.37154E-05,3.13632E-05,1.44761E-05,1.38516E-05,6.84974E-06,0,1.47387E-05,0,7.08316E-06,7.42914E-06,2.19782E-05,2.27462E-05,1.65202E-05,6.31724E-06,0,0,8.91004E-06,7.42302E-06,0,2.18617E-05,7.50486E-06,0,7.49535E-06,6.89242E-06,2.50261E-05,8.05776E-06,7.20222E-06,7.45857E-06,1.48761E-05,3.25937E-05,1.61501E-05,1.37104E-05,1.50881E-05,0,8.64192E-06,7.89166E-06,2.27664E-05
Viruses,unclassified (derived from Viruses),unclassified (derived from Viruses),Herpesvirales,Herpesviridae,Varicellovirus,0,6.87195E-06,0,0,0,0,0,0,7.56704E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31724E-06,0,0,0,0,7.90889E-06,0,0,0,0,0,0,0,0,0,0,0,0,6.85518E-06,0,0,0,0,0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,0.00203499,0.002975556,0.003256702,0.002486486,0.003412969,0.003705628,0.002918417,0.003841586,0.003011684,0.003540991,0.004399318,0.002928228,0.002830529,0.00265636,0.003372856,0.003945449,0.002917733,0.002336087,0.003290215,0.003824904,0.004620928,0.003721639,0.003821366,0.002775392,0.003000689,0.003529017,0.003200747,0.001862197,0.00208587,0.002942107,0.002193462,0.003257109,0.002758203,0.002331055,0.002901707,0.002577685,0.002368981,0.003197787,0.001901935,0.002670257,0.002711794,0.003310777,0.003982862,0.003032703,0.002188119,0.003137018,0.002304366,0.00305829
Eukaryota,Xanthophyceae,unclassified (derived from Xanthophyceae),Vaucheriales,Vaucheriaceae,Vaucheria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.26009E-06,0,6.70916E-06,0,8.91004E-06,0,0,0,0,0,0,6.89242E-06,0,0,0,7.45857E-06,7.43804E-06,0,0,0,0,0,0,0,0
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,0.000204963,0.000164927,0.00014063,0.000161365,0.000168814,0.000198652,0.000277944,0.000197944,0.000181609,0.00020924,0.000195525,0.000185157,0.000156816,0.000195427,0.000221625,0.000136995,0.000192305,0.000243189,0.000317044,0.000198328,0.000215445,0.00024176,0.000159224,0.000198242,0.000240055,0.000147601,0.000271681,0.000240571,0.000141037,0.000189813,0.000153032,0.000217641,0.000132083,0.000172393,0.000241235,0.000241919,0.000241733,0.000230471,0.000201381,0.000171075,0.000215118,0.000193802,0.000205656,0.000211233,0.000148852,0.000207406,0.000213075,0.000197309
Eukaryota,Ascomycota,Dothideomycetes,unclassified (derived from Dothideomycetes),Venturiaceae,Venturia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.43804E-06,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Verminephrobacter,0.001683625,0.001807324,0.001954021,0.001921709,0.002069801,0.002253939,0.001737153,0.002148062,0.00186906,0.002124595,0.00226949,0.00194758,0.001819066,0.001686463,0.001897665,0.002205615,0.001770534,0.001702322,0.002029084,0.002344525,0.002340181,0.002234449,0.001834862,0.0017594,0.002021517,0.001938947,0.002326272,0.001541436,0.001640488,0.001613413,0.001778089,0.0018537,0.001903548,0.001701445,0.00185406,0.001810219,0.001530974,0.00181496,0.001648343,0.001725626,0.001675315,0.002188343,0.001871465,0.001810569,0.001473631,0.002091345,0.001673033,0.001942735
Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobium,0.00270844,0.002363952,0.002205676,0.002237104,0.002363389,0.002483153,0.002438331,0.002741895,0.00273927,0.00231774,0.002485964,0.002571628,0.002454171,0.001874652,0.002555614,0.002246714,0.003441599,0.003146717,0.002458855,0.001636209,0.002466476,0.002358992,0.002949428,0.002255006,0.001977296,0.001730963,0.001647069,0.002378979,0.00191514,0.002831382,0.001472024,0.002086351,0.002361954,0.002780776,0.002446808,0.002552659,0.001812996,0.002441554,0.002066023,0.002677695,0.002242445,0.002567871,0.002680377,0.002187771,0.002359298,0.002704922,0.002288582,0.002633316
Eukaryota,Ascomycota,Sordariomycetes,Phyllachorales,unclassified (derived from Phyllachorales),Verticillium,0.000102482,8.24635E-05,8.88191E-05,5.13434E-05,0.000117436,3.05619E-05,0.000107388,8.0644E-05,9.08045E-05,3.21908E-05,6.28474E-05,6.17191E-05,8.62488E-05,0.000108571,6.2332E-05,0.000102746,3.97873E-05,4.42162E-05,3.52271E-05,4.24989E-05,7.42914E-05,3.66303E-05,8.34028E-05,7.43408E-05,5.05379E-05,4.69641E-05,1.69801E-05,3.56401E-05,9.64993E-05,0.000134451,0.000123883,5.2534E-05,8.54654E-05,7.49535E-05,5.51393E-05,7.50782E-05,6.44621E-05,5.76178E-05,5.96685E-05,5.95043E-05,6.51873E-05,1.61501E-05,1.37104E-05,9.80725E-05,0.000104196,5.18515E-05,5.52416E-05,5.31217E-05
Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,0.000907693,0.001030793,0.001080633,0.000828829,0.000888106,0.000901575,0.000776981,0.001158341,0.000824808,0.000788675,0.000956677,0.00097379,0.000901692,0.001013325,0.001052719,0.000897316,0.001014575,0.001083296,0.000873633,0.000906644,0.001002935,0.001150192,0.00102358,0.001073812,0.000916,0.001080174,0.000764104,0.000997924,0.000935301,0.000949067,0.000772448,0.000885573,0.001064433,0.001049349,0.001082109,0.000976017,0.001071682,0.001130749,0.001088951,0.001033888,0.001036479,0.001187035,0.001076264,0.001033533,0.001019634,0.001408633,0.001002241,0.001107966
Bacteria,Lentisphaerae,unclassified (derived from Lentisphaerae),unclassified (derived from Lentisphaerae),Victivallaceae,Victivallis,0.000285484,0.000274878,0.000155434,0.000286056,0.000227531,0.00016809,0.000202141,0.000307913,0.000211877,0.000289717,0.00023044,0.000260592,0.000329314,0.000231617,0.00018007,0.000342487,0.000251986,0.000265297,0.000225454,0.000240827,0.000208016,0.00024176,0.000303283,0.000305623,0.000284276,0.000328749,0.000237721,0.000267301,0.000192999,0.000229358,0.000218617,0.000345224,0.000256396,0.0003223,0.000213665,0.000325339,0.000241733,0.00025928,0.000193923,0.000260331,0.000286824,0.000266477,0.000308483,0.000369658,0.000305146,0.000190122,0.000315667,0.000265608
Eukaryota,Streptophyta,unclassified (derived from Streptophyta),Vitales,Vitaceae,Vitis,9.51614E-05,4.81037E-05,7.4016E-05,0.000124691,5.87178E-05,4.58428E-05,6.31692E-05,6.59814E-05,0.00012864,8.85248E-05,6.28474E-05,5.48614E-05,9.40896E-05,0.000108571,8.31094E-05,9.58963E-05,7.29433E-05,0.00011054,6.34089E-05,0.001714124,5.94332E-05,0.000139195,8.34028E-05,6.60808E-05,0.00011371,0.000275075,7.64104E-05,0.000196021,0.000133614,0.000102816,4.37235E-05,0.000157602,0.000116544,0.000217365,4.13545E-05,5.83942E-05,4.02888E-05,2.88089E-05,8.95028E-05,0.000104133,0.000117337,8.07507E-05,2.74207E-05,6.78963E-05,8.9311E-05,9.50611E-05,8.68083E-05,0.00012901
Eukaryota,Chlorophyta,Chlorophyceae,Chlamydomonadales,Volvocaceae,Volvox,0.000139082,0.000178671,0.000118426,0.000198039,0.000154134,0.00016045,0.000145289,0.000109969,0.00012864,8.85248E-05,0.000139661,9.60075E-05,0.000164657,0.000123047,0.000145441,0.000136995,0.000172412,0.00011054,0.000176136,0.000169996,0.000118866,0.000109891,0.000189552,0.000115641,0.000189517,0.000174438,0.000110371,0.00011583,0.000185576,0.000134451,0.000109309,9.75632E-05,0.000116544,0.000179888,0.00019988,0.000150156,0.000765487,0.000208864,0.000171547,0.000141323,0.000149931,0.000113051,0.00017138,0.000158425,0.000178622,0.000138271,0.000205183,0.000144187
Archaea,Crenarchaeota,Thermoprotei,Thermoproteales,Thermoproteaceae,Vulcanisaeta,4.39207E-05,1.37439E-05,2.22048E-05,2.20043E-05,2.20192E-05,4.58428E-05,3.15846E-05,4.39876E-05,3.78352E-05,4.02385E-05,5.58644E-05,4.11461E-05,3.13632E-05,2.89521E-05,1.38516E-05,2.73989E-05,9.2837E-05,5.15855E-05,2.11363E-05,4.95821E-05,5.2004E-05,4.39564E-05,3.79104E-05,5.78207E-05,1.26345E-05,1.34183E-05,4.24502E-05,3.56401E-05,3.71151E-05,4.74533E-05,1.45745E-05,3.00194E-05,1.55392E-05,3.74768E-05,3.44621E-05,4.17101E-05,3.2231E-05,1.44044E-05,3.72928E-05,4.46282E-05,3.25937E-05,3.23003E-05,3.42759E-05,3.77202E-05,2.97703E-05,6.91354E-05,5.52416E-05,1.51776E-05
Bacteria,Chlamydiae,Chlamydiae (class),Chlamydiales,Waddliaceae,Waddlia,0.000168362,9.62074E-05,0.000148032,0.000205373,8.80766E-05,0.000145169,0.000151606,0.000139294,0.000121073,0.000120716,0.000118712,0.000137154,0.000148975,7.96184E-05,0.000214699,0.000116446,0.000238724,0.000184234,0.000190227,0.00013458,0.000126295,0.000227108,0.000136477,0.000165202,0.000101076,0.000120765,0.000127351,0.000160381,0.000103922,0.000181904,9.47342E-05,0.000157602,0.000124313,0.000179888,0.000144741,0.000191867,8.05776E-05,0.000122438,0.000171547,8.92565E-05,0.000136893,0.000137276,8.91174E-05,0.000135793,0.000119081,0.000129629,0.000205183,0.000144187
Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Weissella,2.19603E-05,2.74878E-05,7.4016E-06,0,7.33972E-06,2.29214E-05,1.89508E-05,1.46625E-05,7.56704E-06,0,1.39661E-05,3.42884E-05,2.35224E-05,0,2.77031E-05,1.36995E-05,6.63121E-06,1.47387E-05,7.04543E-06,1.41663E-05,7.42914E-06,7.32606E-06,1.51642E-05,2.47803E-05,1.26345E-05,1.34183E-05,8.49005E-06,0,7.42302E-06,7.90889E-06,1.45745E-05,7.50486E-06,0,1.49907E-05,1.37848E-05,2.50261E-05,1.61155E-05,1.44044E-05,2.23757E-05,0,6.51873E-06,0,6.85518E-06,1.50881E-05,0,8.64192E-06,7.89166E-06,3.03552E-05
Eukaryota,Streptophyta,Gnetopsida,Welwitschiales,Welwitschiaceae,Welwitschia,0,0,0,7.33477E-06,7.33972E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.91004E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89166E-06,0
Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Westerdykella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.58881E-06
Viruses,unclassified (derived from Viruses),unclassified (derived from Viruses),unclassified (derived from Viruses),Nimaviridae,Whispovirus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45857E-06,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Wigglesworthia,0,0,0,2.20043E-05,0,1.52809E-05,6.31692E-06,1.46625E-05,7.56704E-06,0,0,0,0,0,0,0,0,0,0,0,0,7.32606E-06,0,1.65202E-05,2.5269E-05,6.70916E-06,0,0,0,0,0,0,0,0,6.89242E-06,8.34202E-06,8.05776E-06,7.20222E-06,7.45857E-06,0,6.51873E-06,1.61501E-05,6.85518E-06,7.54404E-06,1.48852E-05,8.64192E-06,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Wolbachia,0.000124442,8.24635E-05,9.62207E-05,0.000146695,0.000117436,0.000106967,0.000132655,8.0644E-05,0.000113506,0.00010462,0.000118712,0.000130296,0.000148975,8.68564E-05,0.00013159,0.000102746,9.2837E-05,8.1063E-05,0.000105681,7.79147E-05,0.000111437,8.05867E-05,0.000113731,0.000132162,0.000101076,0.000100637,0.000118861,0.000133651,0.000111345,7.90889E-05,5.8298E-05,0.000105068,0.000139853,8.24489E-05,9.64938E-05,0.00012513,5.64043E-05,7.92245E-05,0.000126796,0.000141323,0.0001043,6.46005E-05,8.91174E-05,0.000143337,0.000133966,0.00022469,8.68083E-05,7.58881E-05
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Wolinella,0.000131762,7.55915E-05,8.14176E-05,6.60129E-05,7.33972E-05,0.000122248,0.000113705,8.0644E-05,6.81034E-05,0.000128763,0.000132678,0.000137154,0.000117612,5.79043E-05,0.000103887,0.000130145,7.29433E-05,9.58017E-05,9.15906E-05,5.66653E-05,0.000111437,0.000124543,9.8567E-05,9.0861E-05,8.84413E-05,4.02549E-05,5.94303E-05,0.000133651,0.000103922,6.32711E-05,5.10107E-05,0.000112573,7.76959E-05,0.000127421,7.58166E-05,0.000108446,0.000112809,7.20222E-05,0.00010442,0.000119009,7.17061E-05,0.000113051,0.000102828,7.54404E-05,0.000104196,6.04935E-05,0.000126267,9.86545E-05
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Xanthobacter,0.003462411,0.003635264,0.003382529,0.003337319,0.003266175,0.002834614,0.003063706,0.002888521,0.003253829,0.002905222,0.002758303,0.002880224,0.003387226,0.00357559,0.003331302,0.003308423,0.00295752,0.002726663,0.003276124,0.002486188,0.003231678,0.002578773,0.002737129,0.003312298,0.002798537,0.003408252,0.003013966,0.002815571,0.003689243,0.003732996,0.003286549,0.003039468,0.003107834,0.002975655,0.003246328,0.003078206,0.002723522,0.002844878,0.002804421,0.003250424,0.003331074,0.003609554,0.002707798,0.003326921,0.003096113,0.003249363,0.003156665,0.003149355
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,0.003147647,0.003697112,0.004233713,0.003586701,0.004022166,0.003468773,0.00391649,0.004538057,0.004623464,0.003750231,0.003687048,0.003538561,0.003771425,0.003155784,0.003996177,0.004877013,0.003587486,0.003927869,0.003896122,0.004766964,0.006359348,0.005289416,0.003882023,0.00355184,0.003228109,0.003871184,0.002963026,0.003884775,0.003644704,0.004223347,0.003199102,0.003812469,0.0031933,0.003432872,0.004156127,0.003094891,0.003376201,0.003392248,0.003043096,0.003034721,0.003624417,0.004029458,0.004311911,0.004149221,0.002783525,0.004485157,0.003488115,0.004682295
Eukaryota,Chordata,Amphibia,Anura,Pipidae,Xenopus,0.000183003,0.000158055,0.000199843,0.000110021,0.000161474,0.000229214,0.000145289,0.000227269,0.000166475,0.000273622,0.000209491,0.000171442,7.05672E-05,0.000217141,0.00018007,0.000178093,0.000145887,0.000198973,0.000133863,0.000226661,0.000282307,0.000263738,0.000227462,0.000231283,0.000107393,0.000194566,0.000203761,0.000133651,0.000178153,0.000205631,0.000102021,0.000127583,0.000233088,0.000149907,0.00019988,0.000183525,0.000169213,0.000187258,0.000149171,0.000141323,0.000176006,0.000201877,0.00018509,0.000188601,0.000156294,0.000216048,0.000165725,0.000136599
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Xenorhabdus,8.05212E-05,6.87195E-05,7.4016E-05,8.80172E-05,0.000139455,0.00016809,0.000101071,9.53065E-05,8.32375E-05,0.00020924,9.07796E-05,0.00020573,0.000133294,8.68564E-05,8.31094E-05,0.000136995,0.000145887,6.63242E-05,0.000126818,8.49979E-05,7.42914E-05,9.52388E-05,0.000106149,0.000165202,6.31724E-05,0.000114056,9.33905E-05,9.80104E-05,0.000155883,3.16356E-05,0.000116596,0.000135087,7.76959E-05,9.74396E-05,9.64938E-05,0.000108446,7.25198E-05,0.000115236,0.000126796,9.66945E-05,0.0001043,9.69008E-05,0.000143959,6.78963E-05,0.000126524,0.000198764,0.000126267,0.000136599
